Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SYC,Seychelles,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,,,,,,,,,7927.0,
SYC,Seychelles,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,23.9,29.7,22.0,22.5,21.6,21.5,20.7,19.3,19.7,19.3,17.9,17.6,17.8,
SYR,Syrian Arab Republic,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.5,0.9,1.6,3.0,9.3,12.2,12.5,12.1,14.5,8.2,13.1,17.4,21.9,
SYR,Syrian Arab Republic,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,20.7,22.5,,,,,,,,,,,,
SYR,Syrian Arab Republic,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,,24.3,26.2,28.1,30.0,31.9,32.7,33.8,34.7,,,,
SYR,Syrian Arab Republic,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,1240.3,3187.1,3640.9,3373.6,4079.3,8260.3,15387.6,24164.1,26038.0,45950.3,45544.2,48467.8,57731.6,
SYR,Syrian Arab Republic,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,,,,,0.0,
SYR,Syrian Arab Republic,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,,,,,0.0,
SYR,Syrian Arab Republic,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,52.4,56.8,57.4,57.2,69.9,74.5,70.4,81.0,88.6,88.2,80.2,79.7,79.9,
SYR,Syrian Arab Republic,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,,151778.8,176693.6,205520.7,,,
SYR,Syrian Arab Republic,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,,,,,110.1,8150.4,
SYR,Syrian Arab Republic,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,97.5,91.0,91.0,,,78.0,80.0,85.0,88.0,88.0,94.0,97.5,99.0,
SYR,Syrian Arab Republic,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,0.5,13.0,13.0,26.0,,70.0,78.0,80.0,88.0,88.0,94.0,97.0,98.9,
SYR,Syrian Arab Republic,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,,,26.0,,,,,,,,,
SYR,Syrian Arab Republic,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,0.0,0.0,21.0,35.0,35.0,38.0,42.0,75.7,
SYR,Syrian Arab Republic,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,,0.0,,,,,,,,,
SYR,Syrian Arab Republic,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,69817.0,121300.0,242154.0,346146.0,501194.0,729261.0,1009614.0,1423070.0,1328688.0,1493169.0,1548100.0,1575797.0,1608934.0,
SYR,Syrian Arab Republic,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,,,,,0.0,
SYR,Syrian Arab Republic,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.3,0.5,1.1,1.6,2.5,3.8,5.3,7.5,6.9,7.4,7.5,7.4,7.3,
SYR,Syrian Arab Republic,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,0.0,0.0,0.0,0.0,0.0,3091.0,250.0,392.0,593.0,696.0,892.0,2756.0,
SYR,Syrian Arab Republic,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,5691.0,7624.0,11989.0,24473.0,67364.0,58369.0,159902.0,146810.0,200422.0,107306.0,489232.0,
SYR,Syrian Arab Republic,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,160311.0,219100.0,296672.0,601204.0,939159.0,1364195.0,1167787.0,1345766.0,1346982.0,1467599.0,1116940.0,
SYR,Syrian Arab Republic,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,18.2,18.9,18.8,20.6,18.1,18.4,18.3,14.4,14.2,14.1,13.8,13.2,12.6,
TCD,Chad,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.0,0.0,0.5,1.3,,3.5,3.9,3.0,3.3,5.5,3.4,
TCD,Chad,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,1.7,1.9,2.1,2.5,2.9,3.5,5.8,6.4,7.0,7.6,8.3,11.0,12.2,
TCD,Chad,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,95.0,213.6,500.3,481.2,609.2,1911.5,1660.0,1799.1,3334.3,9588.4,11533.2,19153.8,20645.6,
TCD,Chad,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,32.2,32.2,17.6,24.1,22.5,
TCD,Chad,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,31.6,31.6,20.1,19.4,18.1,
TCD,Chad,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,75.0,58.0,57.0,41.3,38.6,
TCD,Chad,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,43.4,38.7,35.6,24.9,23.3,
TCD,Chad,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,24.2,29.8,34.5,34.5,38.3,38.7,38.3,42.2,44.8,47.5,52.2,60.2,68.1,
TCD,Chad,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,,,0.0,,,,
TCD,Chad,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,26.9,42.7,1498.3,2808.9,2878.7,,
TCD,Chad,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,25.2,31.1,84.0,85.0,86.0,86.0,86.0,86.0,86.0,86.1,86.1,86.1,86.8,
TCD,Chad,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,,11.2,13.0,22.0,32.0,42.0,43.0,48.0,59.0,68.0,
TCD,Chad,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,8.6,8.6,8.6,9.0,12.0,19.3,21.8,22.0,36.0,
TCD,Chad,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,331.0,15799.0,19454.0,14689.0,10131.0,11337.0,5126.0,331.0,334.0,68.0,0.0,0.0,0.0,
TCD,Chad,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,,,,,0.0,
TCD,Chad,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TCD,Chad,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
TCD,Chad,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
TCD,Chad,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,0.0,0.0,0.0,,,5126.0,331.0,334.0,68.0,0.0,0.0,0.0,
TCD,Chad,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,0.4,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,
TGO,Togo,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.5,1.2,1.4,2.9,5.8,18.8,25.7,31.4,24.9,36.5,34.3,38.0,
TGO,Togo,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,2.3,,,,4.8,,9.5,,,,,,
TGO,Togo,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,,,,,,,26.5,,,,,,
TGO,Togo,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,,,,43.9,,,,,,
TGO,Togo,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,,,,,,,,12.4,,,,,,
TGO,Togo,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,3.0,3.5,4.0,4.5,5.7,7.1,11.3,,15.5,20.7,29.0,32.5,37.6,
TGO,Togo,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,7040.1,5876.3,5810.9,6254.3,8434.5,7013.8,4307.0,16364.7,13970.1,21385.1,14911.3,29213.4,24659.1,
TGO,Togo,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,,,,,8.6,,,,,,
TGO,Togo,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,,,,,16.3,,,,,,
TGO,Togo,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,,,,48.6,,,,,,
TGO,Togo,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,16.6,16.6,15.1,11.4,8.7,
TGO,Togo,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,16.5,22.7,20.7,13.6,8.7,
TGO,Togo,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,33.2,35.2,32.0,27.5,17.4,
TGO,Togo,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,24.9,24.9,22.7,12.7,8.9,
TGO,Togo,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,39.6,39.9,47.8,60.0,62.0,65.0,71.9,77.3,76.4,75.7,77.2,72.4,74.2,
TGO,Togo,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,4113.8,,66285.0,22311.1,111508.5,187790.5,273456.9,
TGO,Togo,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,218.0,51.7,61.7,113.5,836.0,1439.5,1600.2,
TGO,Togo,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,,,,39.5,,,,,,
TGO,Togo,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,75.0,91.0,91.0,,91.0,93.0,91.0,97.0,97.0,97.0,98.0,98.0,99.0,
TGO,Togo,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,0.0,14.0,23.0,,,50.0,45.0,65.0,70.0,91.0,97.0,97.0,99.0,
TGO,Togo,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,,,23.0,,,,,,,,,
TGO,Togo,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,,0.0,0.0,35.0,67.0,67.0,83.0,96.0,
TGO,Togo,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,,,0.0,,,,,,,,
TGO,Togo,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,27225.0,34039.0,41493.0,6915.0,12610.0,66072.0,48763.0,50550.0,26156.0,31899.0,52706.0,66528.0,94282.0,
TGO,Togo,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,41.5,41.5,37.8,56.8,32.6,
TGO,Togo,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.4,0.5,0.6,0.1,0.2,0.9,0.6,0.6,0.3,0.4,0.6,0.8,1.1,
TGO,Togo,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,15.0,25.0,35274.0,19941.0,28278.0,47736.0,63431.0,93620.0,
TGO,Togo,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,,967.0,2023.0,6276.0,4054.0,3258.0,3855.0,3088.0,651.0,
TGO,Togo,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,,65090.0,46715.0,9000.0,2160.0,363.0,1116.0,9.0,11.0,
TGO,Togo,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,0.9,0.9,0.9,0.9,0.7,0.7,0.4,0.5,0.5,0.5,0.6,0.6,0.7,
THA,Thailand,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,1.0,10.5,50.4,76.7,84.9,90.6,77.8,81.6,84.6,88.2,111.9,121.8,
THA,Thailand,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,22.8,24.7,26.9,28.7,33.9,29.5,28.4,24.8,20.9,15.9,19.3,25.8,24.5,
THA,Thailand,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,11.4,13.4,17.5,22.7,34.7,52.2,59.8,64.4,67.7,74.6,85.2,88.7,90.4,
THA,Thailand,ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,5.4,6.5,10.9,15.3,24.6,42.4,51.5,56.7,61.3,69.0,81.5,85.6,87.2,
THA,Thailand,ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,23.7,25.7,31.7,38.0,44.5,63.5,69.0,73.1,75.1,80.9,89.4,92.3,93.9,
THA,Thailand,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,73.3,77.2,79.3,81.4,88.1,,,83.6,86.7,88.3,
THA,Thailand,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,22.4,23.7,26.5,28.9,34.9,39.3,47.5,52.9,56.8,66.7,77.8,85.3,88.0,
THA,Thailand,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,12441.1,22317.9,25774.1,35515.5,52649.7,52755.3,88665.4,116321.8,121154.4,114256.7,137494.5,147369.1,178117.6,
THA,Thailand,ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,35.9,38.3,40.9,54.0,,58.0,61.4,63.4,69.6,73.9,90.2,96.4,96.8,
THA,Thailand,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,50.0,51.9,61.7,58.4,,76.8,85.9,89.8,91.4,95.5,98.4,99.0,98.9,
THA,Thailand,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,13.5,14.7,16.7,18.4,,30.1,39.6,46.4,50.9,63.7,76.4,85.2,88.2,
THA,Thailand,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,22.8,23.9,26.6,29.1,34.9,38.9,47.0,52.1,55.9,65.6,76.8,84.3,86.7,
THA,Thailand,ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,0.2,0.7,0.4,0.4,,0.8,1.1,1.7,2.6,5.2,12.5,23.9,27.7,
THA,Thailand,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,21.9,23.4,26.3,28.8,34.9,39.7,48.1,53.7,57.8,67.8,79.0,86.3,89.3,
THA,Thailand,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,73.2,77.2,79.5,81.7,88.4,,,83.5,86.9,88.5,
THA,Thailand,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.4,1.4,1.2,1.4,1.4,
THA,Thailand,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.6,0.6,0.6,0.6,0.6,
THA,Thailand,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.6,4.6,2.7,3.0,2.9,
THA,Thailand,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.0,2.0,1.6,2.0,2.0,
THA,Thailand,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,105.1,112.7,122.9,134.9,138.8,146.4,169.5,171.4,175.9,181.8,162.7,168.8,176.3,
THA,Thailand,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,84064.3,102659.0,101891.2,255127.1,290812.7,318051.1,
THA,Thailand,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,0.0,115.0,0.0,66.7,,,7158.5,10665.4,15548.7,20166.0,20419.2,22961.3,
THA,Thailand,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,73.4,77.1,79.1,81.1,87.9,,,83.7,86.4,88.0,
THA,Thailand,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,,100.0,,,97.0,97.0,98.0,98.0,98.0,98.0,98.8,98.8,98.8,
THA,Thailand,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,80.0,97.0,97.0,98.0,98.0,98.0,98.0,98.8,98.8,98.8,
THA,Thailand,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,,98.0,98.0,98.0,98.0,98.1,98.1,98.1,
THA,Thailand,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,,0.0,21.0,,,,,,,,
THA,Thailand,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,3251851.0,3895000.0,4519000.0,5192000.0,5440000.0,6229000.0,7219000.0,8208000.0,9189000.0,10108819.0,11478265.0,12420940.0,12562708.0,
THA,Thailand,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,3.6,3.6,3.3,3.5,3.4,
THA,Thailand,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,4.8,5.7,6.5,7.5,7.8,8.9,10.2,11.6,12.9,14.2,16.1,17.3,17.5,
THA,Thailand,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,861674.0,883015.0,1027735.0,8039228.0,8992420.0,9892561.0,11385924.0,12001386.0,12235435.0,
THA,Thailand,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,476608.0,317257.0,190792.0,135708.0,178599.0,196477.0,,237221.0,290490.0,
THA,Thailand,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,20134.0,12579.0,10038.0,14635.0,17981.0,19781.0,82684.0,182333.0,36783.0,
THA,Thailand,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,10.0,9.7,9.2,8.7,8.1,7.6,6.7,14.0,8.5,7.6,7.0,6.5,6.1,
TJK,Tajikistan,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,,,,6.1,9.6,12.2,18.3,22.7,,24.1,30.0,35.0,40.0,
TJK,Tajikistan,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,,,,,,,21.1,,,,,,
TJK,Tajikistan,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,,,,,,,26.7,,,,,,
TJK,Tajikistan,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,11.6,13.0,14.5,16.0,17.5,19.0,20.5,22.0,,,27.5,28.3,36.1,
TJK,Tajikistan,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,1249.6,1774.5,2165.5,3917.5,3982.8,2181.9,2445.0,2244.8,,,,,,
TJK,Tajikistan,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.5,4.5,7.5,7.5,4.8,
TJK,Tajikistan,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.0,2.0,3.7,1.3,3.4,
TJK,Tajikistan,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,6.8,6.8,7.7,5.5,4.9,
TJK,Tajikistan,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,6.5,6.5,3.7,3.0,2.9,
TJK,Tajikistan,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,77.9,81.2,82.0,92.6,96.1,99.6,107.7,111.0,109.6,117.8,121.4,118.8,,
TJK,Tajikistan,ITU.DDD.30,Population covered by a mobile-cellular network (%),Estimate,-,-,-,,,,,,60.0,90.0,90.0,,90.0,90.0,90.0,,
TJK,Tajikistan,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,,,60.0,60.0,90.0,90.0,,90.0,90.0,90.0,,
TJK,Tajikistan,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,8.4,17.4,35.0,60.0,73.6,80.0,,80.0,80.0,80.0,,
TJK,Tajikistan,ITU.DDD.33,Total fixed broadband subscriptions,Estimate,-,-,-,4700.0,5020.0,5400.0,5800.0,6100.0,6000.0,6000.0,6000.0,,6000.0,6000.0,6000.0,,
TJK,Tajikistan,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,7.8,7.8,7.5,7.0,5.9,
TJK,Tajikistan,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,
TJK,Tajikistan,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,4.8,4.9,4.9,5.2,5.3,5.4,5.4,5.4,,5.4,5.3,5.1,,
TKM,Turkmenistan,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.0,,10.2,10.4,13.1,14.8,30.0,35.0,40.0,45.0,50.0,
TKM,Turkmenistan,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,,,,,,,,,43.8,,,,
TKM,Turkmenistan,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,,,,,,,,,48.9,,,,
TKM,Turkmenistan,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,3.0,5.0,7.2,9.6,12.2,15.0,18.0,21.3,,,,,,
TKM,Turkmenistan,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,2467.7,1492.3,1654.8,,,1694.1,2147.2,2365.3,,,18803.3,27217.6,,
TKM,Turkmenistan,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,5.6,4.3,3.6,5.1,2.3,
TKM,Turkmenistan,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.5,0.7,0.7,0.6,0.6,
TKM,Turkmenistan,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,7.1,5.9,2.7,2.4,2.4,
TKM,Turkmenistan,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.3,3.1,1.3,1.2,1.2,
TKM,Turkmenistan,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,60.7,98.9,108.1,110.2,127.2,136.0,146.1,,96.3,97.5,98.6,98.6,,
TKM,Turkmenistan,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,,,,,,93.9,95.3,95.6,96.5,97.2,97.8,97.9,98.0,
TKM,Turkmenistan,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,28.5,37.9,60.0,60.0,75.8,75.8,,75.8,75.8,75.8,,
TKM,Turkmenistan,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,6.0,10.0,25.0,46.1,67.0,,67.0,67.0,67.0,,
TKM,Turkmenistan,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,723.0,,,,,28200.0,46706.0,75234.0,114052.0,176681.0,236591.0,289542.0,377207.0,
TKM,Turkmenistan,ITU.DDD.33,Total fixed broadband subscriptions,Estimate,-,-,-,,1100.0,1400.0,1800.0,2300.0,,,,,,,,,
TKM,Turkmenistan,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,9.7,7.6,7.7,4.7,4.7,
TKM,Turkmenistan,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.3,1.9,2.9,3.8,4.6,5.9,
TKM,Turkmenistan,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,158.0,173.0,194.0,224.0,368.0,541.0,1385.0,1810.0,
TKM,Turkmenistan,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,,1579.0,2747.0,11380.0,19516.0,27517.0,39105.0,146594.0,170530.0,
TKM,Turkmenistan,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,,26463.0,43786.0,63660.0,94312.0,148796.0,196945.0,141563.0,204867.0,
TKM,Turkmenistan,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,9.9,10.2,10.5,10.8,11.0,11.2,11.3,11.4,12.3,12.4,12.5,12.6,,
TLS,Timor-Leste,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.4,,,30.4,36.5,62.9,35.1,31.8,31.3,30.8,30.3,29.9,
TLS,Timor-Leste,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,,,,,,10.9,,,,,,,
TLS,Timor-Leste,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,3.0,4.0,7.0,11.0,17.5,18.6,21.2,24.2,27.6,28.0,32.0,35.5,40.8,
TLS,Timor-Leste,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,1286.2,1572.4,1280.8,1612.3,2565.8,2416.6,2191.8,3689.4,,,,,,
TLS,Timor-Leste,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,6.6,5.3,4.4,4.6,4.3,
TLS,Timor-Leste,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,7.3,6.8,6.6,7.9,7.4,
TLS,Timor-Leste,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,18.5,9.0,16.9,20.7,18.6,
TLS,Timor-Leste,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,12.0,6.3,8.1,10.0,9.4,
